date,product_id,product_name,quantity_sold,amazon_price,meesho_price,discount_pct,stock_quantity,rating,num_reviews,page_views,conversion_rate,demand_intensity,cost,profit
28-11-2024,P0006,TechPro Headphones Standard,6,2196.43,2080.15,0.0,375,4.1,117,59,1.69,1.0,10307.22,2871.38
17-02-2025,P0033,ModernSpace Storage Plus,3,354.7,313.98,0.0,329,4.4,85,93,1.08,1.0,861.12,202.99
17-09-2024,P0003,DigiCorp Tablets Standard,5,1867.98,1815.56,0.0,224,4.9,182,138,2.17,2.99,8141.95,1197.95
2024-08-03 00:00:00,P0015,StyleHub Jackets Premium,4,65.7,60.33,0.0,442,4.2,291,491,0.41,2.01,175.92,86.88
2024-07-07 00:00:00,P0018,StyleHub T-Shirts Pro,2,299.09,259.56,0.0,490,3.9,352,492,0.41,2.02,436.4,161.78
21-03-2024,P0001,TechPro Laptops Pro,4,1795.6,1743.9,0.0,396,3.6,226,384,0.52,2.0,5984.08,1198.33
29-03-2024,P0022,StyleHub Shoes Pro,3,55.77,53.47,0.0,435,4.1,256,232,0.43,1.0,102.48,64.82
2024-11-05 00:00:00,P0024,TrendSet Jackets Premium,3,83.73,73.76,0.0,426,4.0,35,153,1.31,2.0,190.02,61.18
15-06-2024,P0015,StyleHub Jackets Premium,5,63.62,59.48,0.0,442,4.2,291,286,1.05,3.0,219.9,98.18
19-07-2024,P0034,KitchenPro Storage Pro,4,48.44,41.6,0.0,233,4.5,191,267,0.37,0.99,141.16,52.6
2024-09-12 00:00:00,P0019,UrbanWear Shoes Premium,2,259.67,246.96,0.0,292,4.7,107,483,0.21,1.01,341.98,177.36
2024-09-03 00:00:00,P0008,ElectroMax Smartwatches Plus,4,1835.99,1672.31,0.0,470,4.1,43,373,0.54,2.01,5540.0,1803.97
21-05-2024,P0009,DigiCorp Smartphones Standard,1,607.64,527.16,0.0,123,4.6,285,180,0.56,1.01,464.62,143.02
2025-04-02 00:00:00,P0038,ModernReads Non-Fiction Pro,4,14.81,12.95,0.0,445,4.3,357,351,0.28,0.98,46.64,12.61
24-04-2024,P0016,ChicLine Jeans Premium,2,253.85,220.13,0.0,436,4.6,214,466,0.43,2.0,335.5,172.19
13-08-2024,P0003,DigiCorp Tablets Standard,4,1844.49,1768.55,0.0,224,4.9,182,140,0.71,0.99,6513.56,864.39
22-07-2024,P0030,HomeEssence Decor Pro,3,484.66,422.01,0.0,499,4.8,390,284,0.7,1.99,1016.73,437.26
13-06-2024,P0040,AcademiaBooks Children Premium,3,79.0,71.54,0.0,109,3.8,32,453,0.22,1.0,183.0,54.0
2025-02-01 00:00:00,P0010,SmartGen Headphones Plus,4,2252.83,2134.99,0.0,310,3.6,66,200,1.0,2.0,7203.0,1808.31
2025-06-01 00:00:00,P0046,ModernReads Non-Fiction Pro,4,16.26,14.21,0.0,283,4.4,377,450,0.22,0.99,46.84,18.19
24-11-2024,P0042,AcademiaBooks Comics Premium,5,75.88,66.27,0.0,208,4.1,161,119,1.68,2.0,282.2,97.19
2024-09-11 00:00:00,P0014,StyleHub Jackets Elite,5,280.61,242.44,0.0,499,3.9,133,167,0.6,1.0,938.5,464.57
22-11-2024,P0031,KitchenPro Decor Plus,6,162.34,158.63,16.5,401,4.3,138,390,0.51,1.99,882.54,91.48
21-12-2024,P0027,ComfortLiving Decor Plus,3,614.62,599.8,0.0,185,4.5,244,460,0.43,1.98,1404.99,438.88
27-01-2025,P0003,DigiCorp Tablets Standard,3,1841.34,1759.3,0.0,224,4.9,182,78,2.56,2.0,4885.17,638.86
2024-06-10 00:00:00,P0031,KitchenPro Decor Plus,2,203.51,189.2,0.0,401,4.3,138,188,1.06,1.99,294.18,112.84
20-09-2024,P0041,ClassicPress Children Plus,3,68.14,58.99,0.0,236,4.5,179,192,1.04,2.0,139.17,65.24
14-11-2024,P0027,ComfortLiving Decor Plus,2,575.49,499.86,0.0,185,4.5,244,459,0.44,2.02,936.66,214.32
2024-08-04 00:00:00,P0044,AcademiaBooks Textbooks Elite,3,28.65,24.71,24.97,288,3.8,252,270,0.37,1.0,74.13,11.82
2024-05-10 00:00:00,P0017,TrendSet Dresses Pro,1,409.18,387.26,0.0,223,3.8,122,160,0.62,0.99,271.89,137.29
20-11-2024,P0038,ModernReads Non-Fiction Pro,2,15.35,14.59,0.0,445,4.3,357,466,0.43,2.0,23.32,7.38
23-07-2024,P0043,ModernReads Comics Plus,4,32.46,27.84,0.0,365,4.3,10,391,0.51,1.99,93.72,36.14
23-05-2024,P0045,ClassicPress Non-Fiction Pro,5,44.97,40.58,0.0,469,4.5,125,259,0.77,1.99,149.35,75.5
2024-09-05 00:00:00,P0013,UrbanWear Dresses Premium,5,226.19,212.23,0.0,361,4.6,286,119,0.84,1.0,810.75,320.18
19-09-2024,P0003,DigiCorp Tablets Standard,3,1822.95,1560.83,0.0,224,4.9,182,167,1.2,2.0,4885.17,583.67
28-05-2024,P0004,TechPro Laptops Elite,2,969.76,838.88,0.0,463,4.3,482,204,0.49,1.0,1581.72,357.8
23-02-2025,P0004,TechPro Laptops Elite,5,966.41,898.01,0.0,463,4.3,482,482,0.21,1.01,3954.3,877.75
2024-04-06 00:00:00,P0006,TechPro Headphones Standard,5,2111.89,1941.93,10.51,375,4.1,117,301,1.33,4.0,8589.35,1970.1
17-12-2024,P0025,ModernSpace Decor Premium,3,371.13,344.63,0.0,91,4.4,355,224,1.34,3.0,776.64,336.76
19-01-2025,P0031,KitchenPro Decor Plus,1,199.37,188.34,5.99,401,4.3,138,158,0.63,1.0,147.09,52.28
2024-05-12 00:00:00,P0037,ClassicPress Non-Fiction Plus,3,47.28,42.75,0.0,468,4.0,417,384,1.04,3.99,110.34,31.5
19-12-2024,P0043,ModernReads Comics Plus,6,27.95,26.52,14.73,365,4.3,10,95,1.05,1.0,140.58,27.12
2024-08-06 00:00:00,P0020,StyleHub T-Shirts Pro,2,280.77,249.1,0.0,394,3.6,216,77,3.9,3.0,409.04,152.5
2024-08-07 00:00:00,P0015,StyleHub Jackets Premium,2,65.91,61.9,0.0,442,4.2,291,340,0.29,0.99,87.96,43.85
2024-09-04 00:00:00,P0037,ClassicPress Non-Fiction Plus,1,47.87,46.61,0.0,468,4.0,417,289,0.35,1.01,36.78,11.09
2024-04-03 00:00:00,P0009,DigiCorp Smartphones Standard,2,494.94,427.03,17.19,123,4.6,285,154,0.65,1.0,929.24,60.63
23-08-2024,P0038,ModernReads Non-Fiction Pro,2,15.46,14.53,0.0,445,4.3,357,233,0.43,1.0,23.32,7.61
24-11-2024,P0002,TechPro Laptops Premium,6,262.5,257.12,0.0,151,4.3,122,499,0.4,2.0,1396.26,178.74
18-06-2024,P0006,TechPro Headphones Standard,2,2321.24,2058.56,0.0,375,4.1,117,429,0.47,2.02,3435.74,1206.74
2024-10-09 00:00:00,P0020,StyleHub T-Shirts Pro,4,285.01,259.74,0.0,394,3.6,216,194,0.52,1.01,818.08,321.98
13-10-2024,P0048,StoryWorld Comics Standard,5,17.5,15.09,0.0,118,4.3,296,310,0.32,0.99,67.6,19.9
2024-02-04 00:00:00,P0047,StoryWorld Children Pro,5,48.12,43.21,0.0,448,4.7,366,452,0.44,1.99,189.9,50.7
2024-06-06 00:00:00,P0029,HomeEssence Bedding Premium,3,513.13,485.69,9.85,410,5.0,344,261,0.77,2.01,1324.35,215.05
16-05-2024,P0039,AcademiaBooks Comics Plus,3,79.95,76.75,21.95,347,3.6,315,99,1.01,1.0,227.25,12.61
2024-04-03 00:00:00,P0021,StyleHub Dresses Standard,4,101.4,87.61,15.62,143,4.8,48,385,0.26,1.0,358.48,47.12
28-08-2024,P0034,KitchenPro Storage Pro,1,38.51,36.4,20.66,233,4.5,191,155,1.29,2.0,35.29,3.22
22-04-2024,P0042,AcademiaBooks Comics Premium,3,74.18,69.72,0.0,208,4.1,161,116,1.72,2.0,169.32,53.22
2024-10-09 00:00:00,P0008,ElectroMax Smartwatches Plus,5,1418.05,1251.66,24.54,470,4.1,43,493,0.2,0.99,6925.0,165.23
2024-05-05 00:00:00,P0022,StyleHub Shoes Pro,5,53.34,48.7,0.0,435,4.1,256,96,4.17,4.0,170.8,95.88
2024-07-12 00:00:00,P0031,KitchenPro Decor Plus,3,212.01,200.19,0.0,401,4.3,138,290,1.03,2.99,441.27,194.75
2024-07-09 00:00:00,P0006,TechPro Headphones Standard,5,2358.25,2245.48,0.0,375,4.1,117,139,0.72,1.0,8589.35,3201.89
20-02-2025,P0043,ModernReads Comics Plus,4,35.53,34.78,0.0,365,4.3,10,352,0.57,2.01,93.72,48.41
27-01-2025,P0024,TrendSet Jackets Premium,5,85.14,72.9,0.0,426,4.0,35,84,2.38,2.0,316.7,108.98
20-04-2024,P0004,TechPro Laptops Elite,3,995.43,938.62,0.0,463,4.3,482,240,0.83,1.99,2372.58,613.72
13-12-2024,P0047,StoryWorld Children Pro,3,49.28,42.08,0.0,448,4.7,366,251,0.8,2.01,113.94,33.9
20-03-2024,P0048,StoryWorld Comics Standard,3,17.7,15.76,0.0,118,4.3,296,123,0.81,1.0,40.56,12.53
17-01-2025,P0003,DigiCorp Tablets Standard,4,1750.46,1589.92,0.0,224,4.9,182,409,0.24,0.98,6513.56,488.29
31-03-2024,P0023,TrendSet Jeans Standard,4,381.18,332.38,0.0,185,4.2,226,496,0.2,0.99,1090.72,434.02
2024-03-06 00:00:00,P0005,TechPro Tablets Elite,1,1426.33,1385.13,0.0,345,3.6,126,166,0.6,1.0,1126.48,299.85
20-09-2024,P0042,AcademiaBooks Comics Premium,6,71.7,69.62,0.0,208,4.1,161,484,0.41,1.98,338.64,91.56
21-05-2024,P0015,StyleHub Jackets Premium,2,64.35,58.04,0.0,442,4.2,291,348,0.29,1.01,87.96,40.75
2024-08-05 00:00:00,P0030,HomeEssence Decor Pro,6,480.91,461.53,0.0,499,4.8,390,438,0.23,1.01,2033.46,851.98
2024-12-06 00:00:00,P0042,AcademiaBooks Comics Premium,1,76.33,73.97,0.0,208,4.1,161,64,3.12,2.0,56.44,19.89
2024-09-06 00:00:00,P0017,TrendSet Dresses Pro,2,408.73,367.96,0.0,223,3.8,122,293,0.34,1.0,543.78,273.69
19-12-2024,P0031,KitchenPro Decor Plus,6,194.33,182.05,0.0,401,4.3,138,362,0.83,3.0,882.54,283.46
27-10-2024,P0013,UrbanWear Dresses Premium,5,210.12,201.12,0.0,361,4.6,286,346,0.29,1.0,810.75,239.86
2024-03-12 00:00:00,P0002,TechPro Laptops Premium,2,234.86,228.56,15.57,151,4.3,122,250,0.8,2.0,465.42,4.3
25-06-2024,P0013,UrbanWear Dresses Premium,2,212.71,186.17,5.2,361,4.6,286,408,0.25,1.02,324.3,101.13
22-12-2024,P0028,HomeEssence Bedding Pro,2,25.98,24.22,0.0,87,3.9,487,335,0.6,2.01,39.04,12.92
14-09-2024,P0043,ModernReads Comics Plus,6,31.33,28.24,6.85,365,4.3,10,86,2.33,2.0,140.58,47.39
2024-04-03 00:00:00,P0033,ModernSpace Storage Plus,3,353.18,311.64,0.0,329,4.4,85,86,3.49,3.0,861.12,198.42
17-01-2025,P0030,HomeEssence Decor Pro,1,462.94,394.97,0.0,499,4.8,390,317,0.32,1.01,338.91,124.03
22-07-2024,P0037,ClassicPress Non-Fiction Plus,2,45.78,39.9,0.0,468,4.0,417,307,0.33,1.01,73.56,18.0
2024-03-08 00:00:00,P0039,AcademiaBooks Comics Plus,5,94.01,82.31,0.0,347,3.6,315,380,0.79,3.0,378.75,91.31
15-01-2025,P0034,KitchenPro Storage Pro,1,48.01,46.05,0.0,233,4.5,191,107,1.87,2.0,35.29,12.72
2024-10-04 00:00:00,P0005,TechPro Tablets Elite,4,1542.81,1413.13,0.0,345,3.6,126,91,2.2,2.0,4505.92,1665.33
2024-05-05 00:00:00,P0022,StyleHub Shoes Pro,2,53.27,50.4,0.0,435,4.1,256,96,4.17,4.0,68.32,38.23
24-11-2024,P0015,StyleHub Jackets Premium,5,63.17,60.01,0.0,442,4.2,291,184,1.09,2.01,219.9,95.94
28-04-2024,P0042,AcademiaBooks Comics Premium,1,73.59,63.1,0.0,208,4.1,161,455,0.44,2.0,56.44,17.15
17-11-2024,P0007,TechPro Headphones Plus,2,1401.05,1260.41,0.0,286,4.9,362,214,1.87,4.0,2475.62,326.49
29-05-2024,P0014,StyleHub Jackets Elite,1,273.27,235.62,0.0,499,3.9,133,138,0.72,0.99,187.7,85.57
2024-09-06 00:00:00,P0022,StyleHub Shoes Pro,4,53.75,49.07,0.0,435,4.1,256,88,3.41,3.0,136.64,78.36
16-05-2024,P0026,ModernSpace Appliances Premium,3,96.32,87.56,13.74,70,4.5,299,59,1.69,1.0,219.45,69.5
28-10-2024,P0031,KitchenPro Decor Plus,4,200.68,183.42,0.0,401,4.3,138,173,0.58,1.0,588.36,214.38
16-02-2025,P0018,StyleHub T-Shirts Pro,5,282.31,244.48,0.0,490,3.9,352,123,1.63,2.0,1091.0,320.53
2024-06-10 00:00:00,P0004,TechPro Laptops Elite,4,996.99,970.25,0.0,463,4.3,482,173,1.16,2.01,3163.44,824.5
2024-12-07 00:00:00,P0043,ModernReads Comics Plus,1,35.17,33.79,0.0,365,4.3,10,452,0.88,3.98,23.43,11.74
27-02-2025,P0010,SmartGen Headphones Plus,4,2288.53,2210.55,0.0,310,3.6,66,332,1.2,3.98,7203.0,1951.11
13-05-2024,P0002,TechPro Laptops Premium,5,262.19,224.19,0.0,151,4.3,122,443,0.9,3.99,1163.55,147.4
28-09-2024,P0018,StyleHub T-Shirts Pro,2,302.5,268.62,0.0,490,3.9,352,195,1.03,2.01,436.4,168.6
14-09-2024,P0037,ClassicPress Non-Fiction Plus,6,45.9,40.96,0.0,468,4.0,417,124,1.61,2.0,220.68,54.74
2025-07-02 00:00:00,P0006,TechPro Headphones Standard,3,2358.94,2217.66,0.0,375,4.1,117,244,0.41,1.0,5153.61,1923.22
2025-08-02 00:00:00,P0042,AcademiaBooks Comics Premium,2,71.33,63.75,0.0,208,4.1,161,152,0.66,1.0,112.88,29.78
28-11-2024,P0047,StoryWorld Children Pro,4,49.35,43.16,0.0,448,4.7,366,285,0.7,2.0,151.92,45.48
2024-09-12 00:00:00,P0013,UrbanWear Dresses Premium,1,225.44,197.89,0.0,361,4.6,286,207,1.45,3.0,162.15,63.29
2024-04-09 00:00:00,P0025,ModernSpace Decor Premium,2,375.53,363.88,0.0,91,4.4,355,170,1.18,2.01,517.76,233.3
2024-03-07 00:00:00,P0040,AcademiaBooks Children Premium,5,80.35,70.3,0.0,109,3.8,32,469,0.43,2.02,305.0,96.73
30-07-2024,P0043,ModernReads Comics Plus,3,28.96,27.55,13.56,365,4.3,10,402,0.75,3.02,70.29,16.58
2024-02-05 00:00:00,P0012,TechPro Laptops Elite,4,1597.59,1491.96,5.57,107,4.2,498,497,0.2,0.99,5517.36,873.01
2024-05-03 00:00:00,P0014,StyleHub Jackets Elite,6,280.92,267.43,0.0,499,3.9,133,374,0.27,1.01,1126.2,559.34
22-08-2024,P0026,ModernSpace Appliances Premium,4,111.43,96.74,0.0,70,4.5,299,398,0.5,1.99,292.6,153.12
2024-09-05 00:00:00,P0025,ModernSpace Decor Premium,6,389.4,342.87,0.0,91,4.4,355,244,0.41,1.0,1553.28,783.14
2024-01-11 00:00:00,P0021,StyleHub Dresses Standard,6,127.07,109.21,0.0,143,4.8,48,345,0.87,3.0,537.72,224.73
26-02-2025,P0018,StyleHub T-Shirts Pro,1,278.21,253.23,0.0,490,3.9,352,294,0.68,2.0,218.2,60.01
29-05-2024,P0010,SmartGen Headphones Plus,2,2151.64,1896.45,0.0,310,3.6,66,387,0.78,3.02,3601.5,701.79
27-10-2024,P0008,ElectroMax Smartwatches Plus,2,1786.4,1727.32,0.0,470,4.1,43,463,0.43,1.99,2770.0,802.8
31-12-2024,P0044,AcademiaBooks Textbooks Elite,4,35.59,30.34,5.25,288,3.8,252,381,0.26,0.99,98.84,43.52
2024-12-10 00:00:00,P0001,TechPro Laptops Pro,2,1739.69,1619.93,0.0,396,3.6,226,280,1.07,3.0,2992.04,487.34
2024-07-08 00:00:00,P0048,StoryWorld Comics Standard,5,17.61,15.24,0.0,118,4.3,296,114,0.88,1.0,67.6,20.47
28-11-2024,P0040,AcademiaBooks Children Premium,4,83.38,72.37,0.0,109,3.8,32,420,0.24,1.01,244.0,89.51
2024-04-09 00:00:00,P0008,ElectroMax Smartwatches Plus,3,1903.01,1816.08,0.0,470,4.1,43,390,0.77,3.0,4155.0,1554.03
13-12-2024,P0044,AcademiaBooks Textbooks Elite,4,37.48,33.09,0.0,288,3.8,252,497,0.4,1.99,98.84,51.06
14-04-2024,P0027,ComfortLiving Decor Plus,6,570.63,544.06,0.0,185,4.5,244,169,0.59,1.0,2809.98,613.79
28-09-2024,P0019,UrbanWear Shoes Premium,1,261.26,254.1,0.0,292,4.7,107,194,0.52,1.01,170.99,90.27
20-10-2024,P0036,HomeEssence Storage Standard,1,142.21,123.76,0.0,460,4.7,146,287,1.05,3.01,101.99,40.22
29-04-2024,P0044,AcademiaBooks Textbooks Elite,3,35.95,32.66,0.0,288,3.8,252,82,2.44,2.0,74.13,33.73
31-03-2024,P0029,HomeEssence Bedding Premium,5,592.0,516.03,0.0,410,5.0,344,329,0.61,2.01,2207.25,752.75
2024-01-10 00:00:00,P0026,ModernSpace Appliances Premium,1,103.39,99.04,0.0,70,4.5,299,498,0.6,2.99,73.15,30.24
29-12-2024,P0006,TechPro Headphones Standard,1,2221.05,2048.16,0.0,375,4.1,117,288,0.35,1.01,1717.87,503.18
13-10-2024,P0026,ModernSpace Appliances Premium,1,96.68,89.92,12.81,70,4.5,299,493,0.61,3.01,73.15,23.53
26-10-2024,P0037,ClassicPress Non-Fiction Plus,1,47.27,43.38,0.0,468,4.0,417,123,2.44,3.0,36.78,10.49
15-04-2024,P0018,StyleHub T-Shirts Pro,2,223.56,195.27,23.67,490,3.9,352,161,0.62,1.0,436.4,10.72
21-07-2024,P0031,KitchenPro Decor Plus,5,196.01,185.58,0.0,401,4.3,138,459,0.22,1.01,735.45,244.61
20-02-2025,P0044,AcademiaBooks Textbooks Elite,5,35.17,31.74,0.0,288,3.8,252,432,0.23,0.99,123.55,52.3
23-05-2024,P0009,DigiCorp Smartphones Standard,1,506.57,466.49,11.47,123,4.6,285,291,1.03,3.0,464.62,41.95
2024-07-04 00:00:00,P0015,StyleHub Jackets Premium,1,61.72,59.25,0.0,442,4.2,291,117,1.71,2.0,43.98,17.74
2024-05-09 00:00:00,P0011,ElectroMax Smartphones Standard,2,1530.5,1476.4,23.74,355,5.0,450,166,1.2,1.99,3189.1,-128.1
24-04-2024,P0026,ModernSpace Appliances Premium,3,92.08,83.15,11.99,70,4.5,299,146,2.05,2.99,219.45,56.78
2025-07-02 00:00:00,P0039,AcademiaBooks Comics Plus,3,98.89,86.97,0.0,347,3.6,315,318,0.63,2.0,227.25,69.43
17-09-2024,P0006,TechPro Headphones Standard,4,2383.01,2075.49,0.0,375,4.1,117,378,0.53,2.0,6871.48,2660.57
2025-07-01 00:00:00,P0027,ComfortLiving Decor Plus,4,619.06,552.44,0.0,185,4.5,244,176,0.57,1.0,1873.32,602.92
26-06-2024,P0046,ModernReads Non-Fiction Pro,2,14.9,13.64,0.0,283,4.4,377,451,0.44,1.98,23.42,6.39
21-07-2024,P0025,ModernSpace Decor Premium,1,388.07,378.3,0.0,91,4.4,355,101,1.98,2.0,258.88,129.19
2024-10-05 00:00:00,P0032,HomeEssence Cookware Elite,3,476.81,435.45,0.0,444,3.9,389,435,0.46,2.0,967.89,462.54
25-05-2024,P0044,AcademiaBooks Textbooks Elite,1,36.07,31.26,0.0,288,3.8,252,469,0.43,2.02,24.71,11.36
17-05-2024,P0034,KitchenPro Storage Pro,4,44.25,41.9,0.0,233,4.5,191,175,0.57,1.0,141.16,35.83
14-06-2024,P0005,TechPro Tablets Elite,3,1432.3,1403.41,0.0,345,3.6,126,426,0.7,2.98,3379.44,917.46
14-02-2025,P0008,ElectroMax Smartwatches Plus,1,1515.92,1468.47,14.24,470,4.1,43,101,2.97,3.0,1385.0,130.92
22-12-2024,P0015,StyleHub Jackets Premium,4,61.09,53.7,0.0,442,4.2,291,350,1.43,5.0,175.92,68.43
2024-09-06 00:00:00,P0045,ClassicPress Non-Fiction Pro,2,41.73,36.67,0.0,469,4.5,125,470,0.21,0.99,59.74,23.73
30-01-2025,P0023,TrendSet Jeans Standard,4,362.73,352.47,0.0,185,4.2,226,55,1.82,1.0,1090.72,360.22
2024-11-06 00:00:00,P0003,DigiCorp Tablets Standard,4,1917.7,1736.13,0.0,224,4.9,182,441,0.23,1.01,6513.56,1157.24
21-10-2024,P0039,AcademiaBooks Comics Plus,5,99.83,94.97,0.0,347,3.6,315,214,0.93,1.99,378.75,120.42
30-04-2024,P0046,ModernReads Non-Fiction Pro,1,13.18,11.29,13.75,283,4.4,377,205,0.49,1.0,11.71,1.47
24-12-2024,P0027,ComfortLiving Decor Plus,1,517.91,447.12,15.24,185,4.5,244,182,0.55,1.0,468.33,49.58
27-09-2024,P0048,StoryWorld Comics Standard,1,18.38,17.37,0.0,118,4.3,296,53,3.77,2.0,13.52,4.86
14-05-2024,P0004,TechPro Laptops Elite,4,981.82,848.23,0.0,463,4.3,482,197,1.02,2.01,3163.44,763.85
28-06-2024,P0016,ChicLine Jeans Premium,5,195.03,187.81,18.08,436,4.6,214,480,0.42,2.02,838.75,136.39
13-04-2024,P0005,TechPro Tablets Elite,3,1449.4,1240.69,0.0,345,3.6,126,497,0.4,1.99,3379.44,968.75
14-01-2025,P0048,StoryWorld Comics Standard,5,17.62,16.49,0.0,118,4.3,296,101,1.98,2.0,67.6,20.49
21-02-2025,P0007,TechPro Headphones Plus,4,1493.22,1349.16,0.0,286,4.9,362,355,0.28,0.99,4951.24,1021.65
19-11-2024,P0001,TechPro Laptops Pro,6,1723.56,1503.43,0.0,396,3.6,226,74,1.35,1.0,8976.12,1365.21
29-03-2024,P0029,HomeEssence Bedding Premium,4,562.88,537.22,0.0,410,5.0,344,191,1.05,2.01,1765.8,485.71
2024-06-10 00:00:00,P0005,TechPro Tablets Elite,3,1278.32,1176.59,16.23,345,3.6,126,178,0.56,1.0,3379.44,455.52
2024-04-05 00:00:00,P0006,TechPro Headphones Standard,4,2315.29,2043.28,0.0,375,4.1,117,394,1.02,4.02,6871.48,2389.69
26-02-2025,P0031,KitchenPro Decor Plus,2,210.37,186.88,0.0,401,4.3,138,84,1.19,1.0,294.18,126.55
22-03-2024,P0031,KitchenPro Decor Plus,2,193.52,187.9,0.0,401,4.3,138,411,0.49,2.01,294.18,92.86
19-05-2024,P0027,ComfortLiving Decor Plus,3,584.41,532.6,0.0,185,4.5,244,481,0.62,2.98,1404.99,348.24
15-11-2024,P0025,ModernSpace Decor Premium,5,360.97,349.35,0.0,91,4.4,355,97,4.12,4.0,1294.4,510.44
2024-05-07 00:00:00,P0023,TrendSet Jeans Standard,4,370.63,335.56,0.0,185,4.2,226,413,0.24,0.99,1090.72,391.79
2024-07-10 00:00:00,P0038,ModernReads Non-Fiction Pro,1,14.04,13.74,5.82,445,4.3,357,131,0.76,1.0,11.66,2.38
24-03-2024,P0002,TechPro Laptops Premium,5,280.94,267.47,0.0,151,4.3,122,175,1.14,1.99,1163.55,241.15
2024-09-07 00:00:00,P0021,StyleHub Dresses Standard,5,103.71,99.96,14.84,143,4.8,48,420,0.71,2.98,448.1,70.46
27-04-2024,P0042,AcademiaBooks Comics Premium,4,75.02,66.72,0.0,208,4.1,161,215,0.47,1.01,225.76,74.32
22-09-2024,P0018,StyleHub T-Shirts Pro,6,280.97,265.81,0.0,490,3.9,352,122,2.46,3.0,1309.2,376.65
23-09-2024,P0042,AcademiaBooks Comics Premium,6,76.33,67.58,0.0,208,4.1,161,410,0.49,2.01,338.64,119.36
14-05-2024,P0031,KitchenPro Decor Plus,6,196.17,185.63,0.0,401,4.3,138,113,0.88,0.99,882.54,294.49
2024-08-08 00:00:00,P0021,StyleHub Dresses Standard,2,127.91,119.16,0.0,143,4.8,48,117,1.71,2.0,179.24,76.58
30-06-2024,P0011,ElectroMax Smartphones Standard,3,1959.01,1712.5,0.0,355,5.0,450,319,0.31,0.99,4783.65,1093.38
2024-11-06 00:00:00,P0018,StyleHub T-Shirts Pro,5,281.74,271.33,5.75,490,3.9,352,458,0.66,3.02,1091.0,317.71
19-10-2024,P0030,HomeEssence Decor Pro,4,461.22,408.05,0.0,499,4.8,390,256,0.78,2.0,1355.64,489.24
14-12-2024,P0038,ModernReads Non-Fiction Pro,3,14.91,12.92,0.0,445,4.3,357,194,1.03,2.0,34.98,9.75
20-08-2024,P0041,ClassicPress Children Plus,2,62.51,56.7,8.66,236,4.5,179,422,0.24,1.01,92.78,32.23
29-12-2024,P0025,ModernSpace Decor Premium,1,355.77,328.4,0.0,91,4.4,355,269,0.37,1.0,258.88,96.89
29-09-2024,P0048,StoryWorld Comics Standard,1,17.57,15.08,0.0,118,4.3,296,487,0.21,1.02,13.52,4.05
2024-09-09 00:00:00,P0010,SmartGen Headphones Plus,4,2192.47,1922.72,0.0,310,3.6,66,465,0.43,2.0,7203.0,1566.89
2024-07-05 00:00:00,P0030,HomeEssence Decor Pro,2,483.58,423.23,0.0,499,4.8,390,220,0.91,2.0,677.82,289.35
2024-10-10 00:00:00,P0021,StyleHub Dresses Standard,4,118.35,110.36,0.0,143,4.8,48,104,1.92,2.0,358.48,114.93
2024-05-09 00:00:00,P0043,ModernReads Comics Plus,5,34.29,32.68,0.0,365,4.3,10,233,0.86,2.0,117.15,54.3
19-03-2024,P0030,HomeEssence Decor Pro,3,480.01,430.44,0.0,499,4.8,390,459,0.22,1.01,1016.73,423.3
2025-07-01 00:00:00,P0048,StoryWorld Comics Standard,1,18.01,16.97,0.0,118,4.3,296,256,0.78,2.0,13.52,4.49
25-05-2024,P0027,ComfortLiving Decor Plus,1,593.58,529.22,0.0,185,4.5,244,206,0.97,2.0,468.33,125.25
2024-03-09 00:00:00,P0003,DigiCorp Tablets Standard,1,1478.73,1336.06,17.21,224,4.9,182,174,0.57,0.99,1628.39,-149.66
2024-10-09 00:00:00,P0022,StyleHub Shoes Pro,3,55.99,49.25,0.0,435,4.1,256,75,2.67,2.0,102.48,65.49
14-07-2024,P0008,ElectroMax Smartwatches Plus,3,1807.29,1690.79,0.0,470,4.1,43,243,1.23,2.99,4155.0,1266.86
2024-02-03 00:00:00,P0016,ChicLine Jeans Premium,3,247.64,230.72,0.0,436,4.6,214,260,0.77,2.0,503.25,239.68
29-12-2024,P0047,StoryWorld Children Pro,1,45.94,42.34,9.61,448,4.7,366,426,0.47,2.0,37.98,7.96
17-04-2024,P0006,TechPro Headphones Standard,4,2412.68,2094.98,0.0,375,4.1,117,488,0.2,0.98,6871.48,2779.24
2024-05-07 00:00:00,P0031,KitchenPro Decor Plus,3,193.25,178.37,0.0,401,4.3,138,438,0.46,2.01,441.27,138.49
2024-01-12 00:00:00,P0030,HomeEssence Decor Pro,3,468.5,456.8,0.0,499,4.8,390,339,0.88,2.98,1016.73,388.78
26-06-2024,P0019,UrbanWear Shoes Premium,3,230.96,226.19,10.27,292,4.7,107,348,0.29,1.01,512.97,179.92
27-08-2024,P0002,TechPro Laptops Premium,1,272.95,239.25,0.0,151,4.3,122,440,0.23,1.01,232.71,40.24
2024-10-07 00:00:00,P0008,ElectroMax Smartwatches Plus,2,1828.33,1708.9,0.0,470,4.1,43,65,3.08,2.0,2770.0,886.67
2024-05-05 00:00:00,P0021,StyleHub Dresses Standard,5,123.84,111.08,0.0,143,4.8,48,103,3.88,4.0,448.1,171.09
15-01-2025,P0033,ModernSpace Storage Plus,4,358.47,311.33,0.0,329,4.4,85,491,0.41,2.01,1148.16,285.73
