product_id,category,price,competitor_price,discount,units_sold,date,season,day_of_week,stock_available,marketing_spend,customer_rating
P044,Electronics,696.0,756.45,1.9,49,2024-07-19,Summer,Friday,176,815.98,2.5
P038,Home,251.92,264.24,9.4,53,2023-08-05,Summer,Saturday,414,246.12,3.6
P019,Home,156.22,144.46,8.1,43,2025-10-01,Fall,Wednesday,312,198.17,4.3
P034,Electronics,442.43,476.59,1.6,53,2024-07-17,Summer,Wednesday,184,66.94,4.5
P040,Home,746.04,759.11,11.0,47,2025-07-22,Summer,Tuesday,226,312.15,4.1
P049,Electronics,852.27,917.14,8.5,40,2025-10-30,Fall,Thursday,80,737.21,3.6
P028,Beauty,81.15,91.93,30.1,86,2025-07-16,Summer,Wednesday,9,62.58,3.1
P005,Electronics,2179.37,2216.8,16.0,27,2024-10-21,Fall,Monday,32,153.44,3.1
P020,Beauty,435.8,376.48,10.9,69,2025-04-07,Spring,Monday,270,797.2,3.8
P032,Electronics,939.4,923.26,10.6,48,2025-05-14,Spring,Wednesday,267,288.96,4.1
P026,Beauty,653.2,686.47,9.4,47,2023-10-06,Fall,Friday,397,530.88,3.9
P048,Electronics,780.96,810.95,7.6,46,2023-05-12,Spring,Friday,261,133.19,4.4
P024,Beauty,716.01,742.52,3.6,40,2024-11-14,Fall,Thursday,205,1086.79,2.5
P019,Sports,513.6,487.08,8.1,49,2023-06-23,Summer,Friday,377,2.97,4.1
P015,Clothing,881.93,843.65,9.5,50,2025-11-01,Fall,Saturday,413,126.77,3.4
P010,Beauty,105.75,105.65,8.5,75,2023-04-01,Spring,Saturday,140,121.76,4.5
P038,Beauty,264.18,292.09,7.2,68,2023-02-27,Winter,Monday,251,10.31,3.5
P045,Home,1876.3,1922.92,2.2,33,2024-07-21,Summer,Sunday,164,289.1,4.1
P023,Home,1551.61,1554.58,9.8,37,2024-01-16,Winter,Tuesday,324,262.51,3.8
P032,Beauty,247.43,291.65,3.6,79,2023-01-04,Winter,Wednesday,135,63.62,4.7
P024,Sports,956.08,917.36,14.4,51,2023-03-08,Spring,Wednesday,89,201.7,3.7
P023,Home,927.09,924.94,11.7,43,2023-10-18,Fall,Wednesday,40,1102.3,5.0
P043,Home,1543.52,1601.04,1.1,27,2024-04-20,Spring,Saturday,310,3.44,4.0
P047,Home,730.44,748.06,5.0,33,2025-02-10,Winter,Monday,274,26.18,3.2
P011,Home,1678.21,1660.13,11.6,19,2024-07-16,Summer,Tuesday,321,119.54,2.7
P021,Clothing,203.39,224.3,8.3,67,2024-10-05,Fall,Saturday,334,809.41,3.8
P042,Sports,1054.91,833.84,6.4,47,2024-06-07,Summer,Friday,341,593.63,4.0
P032,Clothing,991.26,889.39,4.5,59,2023-06-03,Summer,Saturday,265,267.35,3.5
P011,Electronics,1406.12,1471.91,1.4,38,2023-02-28,Winter,Tuesday,344,65.11,3.8
P048,Electronics,2300.11,2465.32,4.3,30,2023-05-30,Spring,Tuesday,355,429.58,4.3
P027,Beauty,647.1,637.97,11.6,47,2023-01-27,Winter,Friday,385,102.83,4.3
P029,Beauty,197.38,211.74,22.1,72,2023-09-21,Fall,Thursday,369,525.07,2.9
P025,Beauty,713.27,735.01,10.2,54,2024-07-19,Summer,Friday,96,842.56,3.0
P037,Beauty,183.87,190.28,7.4,67,2025-12-23,Winter,Tuesday,251,643.2,3.0
P019,Sports,1512.74,1372.14,12.4,45,2025-08-01,Summer,Friday,474,479.03,4.3
P039,Electronics,2355.45,2598.98,18.8,33,2024-03-27,Spring,Wednesday,219,414.85,2.9
P037,Home,1310.0,1324.63,12.1,35,2024-06-06,Summer,Thursday,140,241.32,5.0
P032,Electronics,575.65,543.67,21.0,46,2025-05-20,Spring,Tuesday,157,26.32,3.9
P045,Clothing,880.76,835.82,4.1,63,2024-07-20,Summer,Saturday,87,72.97,4.6
P033,Home,1761.77,1758.42,16.3,31,2025-10-22,Fall,Wednesday,71,1538.72,2.5
P045,Electronics,748.52,804.9,5.7,52,2025-06-20,Summer,Friday,417,654.21,4.1
P006,Clothing,1051.94,1063.79,13.0,60,2023-06-27,Summer,Tuesday,239,1297.07,4.0
P019,Beauty,198.95,208.9,12.6,70,2025-04-26,Spring,Saturday,211,159.43,3.4
P020,Beauty,483.51,431.62,6.9,60,2025-01-24,Winter,Friday,41,494.51,2.1
P039,Clothing,1163.91,1243.73,2.5,48,2023-09-17,Fall,Sunday,479,810.31,5.0
P016,Clothing,1381.45,1474.06,5.0,43,2023-06-12,Summer,Monday,256,2479.78,2.7
P045,Home,809.69,801.5,5.1,34,2024-10-08,Fall,Tuesday,373,1319.54,3.3
P040,Beauty,291.37,294.69,6.9,73,2024-08-31,Summer,Saturday,195,334.67,3.7
P001,Electronics,1366.19,1315.07,8.5,51,2024-06-29,Summer,Saturday,286,74.32,4.1
P008,Electronics,811.1,741.34,16.3,50,2023-01-12,Winter,Thursday,291,602.09,3.7
P049,Electronics,2373.58,2223.21,13.4,41,2024-08-07,Summer,Wednesday,276,2232.11,4.0
P045,Home,1153.15,1167.92,4.3,50,2025-03-23,Spring,Sunday,463,1538.45,4.1
P022,Beauty,407.03,430.49,6.7,60,2025-11-19,Fall,Wednesday,367,195.58,3.7
P008,Clothing,1444.42,1618.18,10.6,44,2025-02-25,Winter,Tuesday,257,184.29,3.6
P012,Sports,1152.96,1238.01,3.3,50,2024-08-29,Summer,Thursday,493,1257.56,4.2
P003,Home,1786.95,1772.29,8.5,30,2025-08-18,Summer,Monday,240,1221.91,3.2
P036,Electronics,2715.94,2909.06,2.9,22,2024-10-01,Fall,Tuesday,89,486.83,4.1
P033,Beauty,622.13,624.84,15.2,62,2024-11-09,Fall,Saturday,61,109.83,4.0
P006,Electronics,2334.88,2099.53,8.2,23,2024-10-02,Fall,Wednesday,140,519.88,3.8
P041,Home,866.39,790.53,0.7,23,2023-04-10,Spring,Monday,257,77.4,3.3
P004,Sports,1493.94,1598.56,11.6,55,2024-12-13,Winter,Friday,364,349.29,4.9
P043,Home,1203.89,1208.57,4.3,26,2024-01-26,Winter,Friday,96,36.07,3.6
P047,Home,1104.25,1198.28,5.9,34,2025-05-26,Spring,Monday,313,866.69,2.4
P050,Home,1384.71,1322.42,5.4,31,2024-05-20,Spring,Monday,481,369.07,3.8
P036,Clothing,1221.9,1124.24,3.5,37,2025-03-25,Spring,Tuesday,349,5.38,3.6
P045,Home,1423.14,1361.6,0.9,48,2023-01-21,Winter,Saturday,309,1576.75,4.5
P010,Beauty,305.62,308.42,9.1,61,2024-11-12,Fall,Tuesday,177,1004.09,4.3
P010,Beauty,342.4,355.32,2.0,58,2023-03-21,Spring,Tuesday,296,189.61,3.8
P043,Beauty,407.24,406.1,9.0,59,2024-07-09,Summer,Tuesday,401,87.25,4.0
P014,Electronics,1152.5,989.79,8.5,36,2024-10-17,Fall,Thursday,317,482.76,4.3
P035,Home,1912.14,2158.2,4.0,22,2023-04-02,Spring,Sunday,81,24.53,3.5
P012,Clothing,1322.91,1517.29,7.6,51,2024-10-20,Fall,Sunday,25,505.72,2.5
P038,Electronics,1520.68,1391.3,9.6,37,2025-06-06,Summer,Friday,53,140.68,3.4
P026,Electronics,2329.19,2229.56,4.3,44,2023-02-24,Winter,Friday,71,238.41,2.6
P040,Sports,636.21,634.6,4.2,64,2023-11-26,Fall,Sunday,475,2147.88,4.5
P013,Sports,514.03,622.71,1.3,56,2025-04-07,Spring,Monday,53,590.28,3.3
P023,Beauty,445.06,437.8,2.6,48,2023-08-22,Summer,Tuesday,267,514.53,3.1
P012,Sports,598.02,602.01,9.6,46,2024-09-03,Fall,Tuesday,466,640.38,3.3
P012,Beauty,141.58,129.85,3.2,65,2024-03-12,Spring,Tuesday,287,250.83,3.7
P001,Home,1995.43,1915.63,7.1,15,2023-10-16,Fall,Monday,421,1178.45,4.1
P027,Electronics,1778.6,1534.08,2.7,39,2024-03-16,Spring,Saturday,23,521.59,4.2
P009,Home,1377.71,1465.08,13.7,49,2025-09-21,Fall,Sunday,82,816.67,3.6
P002,Home,1241.88,1295.49,4.2,41,2024-06-07,Summer,Friday,57,174.45,5.0
P041,Electronics,2387.66,2467.31,6.6,31,2025-06-24,Summer,Tuesday,230,302.35,3.8
P001,Beauty,125.64,115.67,11.3,79,2023-03-07,Spring,Tuesday,354,503.35,4.9
P031,Electronics,318.98,351.52,13.1,50,2025-09-16,Fall,Tuesday,468,860.09,3.6
P049,Beauty,453.24,463.83,11.2,58,2025-08-22,Summer,Friday,83,358.97,2.9
P039,Clothing,1070.06,1026.96,4.7,48,2024-01-15,Winter,Monday,376,178.82,3.4
P041,Clothing,430.96,408.9,13.3,59,2023-11-16,Fall,Thursday,42,1050.33,4.8
P035,Sports,331.32,367.92,6.6,58,2025-04-22,Spring,Tuesday,70,216.08,3.9
P047,Sports,408.66,397.43,4.6,69,2025-01-19,Winter,Sunday,30,65.04,4.5
P039,Sports,233.38,292.66,9.4,65,2023-06-12,Summer,Monday,335,176.23,4.1
P028,Clothing,115.19,121.52,6.5,79,2024-12-04,Winter,Wednesday,281,377.94,4.9
P006,Electronics,1664.83,1489.72,16.1,46,2025-11-29,Fall,Saturday,91,484.87,3.9
P040,Beauty,211.24,205.74,2.6,62,2025-10-29,Fall,Wednesday,351,202.55,3.9
P004,Beauty,615.72,626.87,10.3,44,2025-10-10,Fall,Friday,198,283.46,3.7
P041,Beauty,409.85,407.42,4.6,54,2023-06-09,Summer,Friday,476,423.71,3.5
P046,Beauty,358.86,365.28,7.3,68,2024-07-28,Summer,Sunday,86,693.11,3.7
P047,Home,1864.76,1970.21,5.1,26,2024-09-28,Fall,Saturday,492,236.22,4.3
P007,Sports,1551.0,1521.4,1.4,21,2024-08-20,Summer,Tuesday,476,751.61,3.1
P033,Home,737.41,765.59,16.9,66,2024-02-10,Winter,Saturday,106,843.9,5.0
P044,Sports,209.32,230.06,1.1,57,2025-06-27,Summer,Friday,330,83.8,3.7
P011,Home,1854.89,2085.21,2.3,48,2023-12-23,Winter,Saturday,382,771.53,3.8
P015,Home,992.68,1088.31,4.6,27,2024-03-19,Spring,Tuesday,409,75.09,4.4
P040,Electronics,2535.72,2557.64,13.7,31,2024-06-30,Summer,Sunday,313,31.26,4.6
P016,Home,987.36,1065.92,13.3,42,2025-04-15,Spring,Tuesday,32,88.32,4.1
P023,Beauty,663.24,711.85,11.9,52,2025-03-08,Spring,Saturday,103,305.63,3.1
P030,Electronics,2230.82,1972.52,3.0,34,2024-02-21,Winter,Wednesday,294,419.95,3.3
P026,Clothing,1032.67,1039.66,5.4,54,2024-06-09,Summer,Sunday,82,531.19,3.0
P029,Sports,519.71,517.39,8.8,54,2024-04-24,Spring,Wednesday,100,399.63,4.1
P020,Electronics,1999.01,2179.86,23.2,51,2023-06-03,Summer,Saturday,174,264.39,3.4
P016,Clothing,334.53,359.37,9.1,65,2023-01-26,Winter,Thursday,493,290.03,4.1
P014,Electronics,500.98,504.65,7.3,64,2024-12-11,Winter,Wednesday,23,385.28,4.5
P031,Clothing,412.95,394.51,12.1,66,2024-12-13,Winter,Friday,443,53.49,2.9
P032,Sports,1235.98,1064.41,3.6,40,2025-05-25,Spring,Sunday,251,1614.09,4.0
P048,Beauty,122.46,115.66,8.8,72,2023-07-27,Summer,Thursday,376,582.11,3.8
P036,Sports,1635.99,1581.57,5.9,24,2025-04-07,Spring,Monday,164,161.6,4.5
P021,Sports,1494.93,1612.74,9.7,57,2024-02-04,Winter,Sunday,466,1250.17,4.6
P002,Electronics,1599.84,1607.93,2.6,61,2023-06-11,Summer,Sunday,203,2316.2,3.9
P033,Beauty,668.12,701.58,7.9,58,2023-01-28,Winter,Saturday,400,289.28,3.6
P029,Home,1954.92,2272.26,13.5,20,2024-10-17,Fall,Thursday,359,919.49,4.1
P043,Electronics,1374.05,1575.12,12.7,58,2023-01-11,Winter,Wednesday,212,299.15,3.1
P045,Electronics,2592.18,2476.56,5.2,19,2023-11-07,Fall,Tuesday,112,559.97,4.6
P039,Sports,1312.78,1340.57,17.4,42,2023-06-21,Summer,Wednesday,215,540.76,2.9
P013,Beauty,321.14,293.88,7.9,80,2024-07-28,Summer,Sunday,404,910.67,4.1
P005,Sports,431.54,443.61,14.8,44,2025-04-09,Spring,Wednesday,341,56.57,3.7
P013,Electronics,1053.81,1063.46,4.5,31,2023-09-25,Fall,Monday,282,46.81,4.1
P036,Beauty,403.32,372.68,2.5,51,2025-11-17,Fall,Monday,29,688.38,3.5
P008,Beauty,539.18,547.88,2.4,58,2023-03-09,Spring,Thursday,397,997.8,3.3
P013,Electronics,1783.68,1715.23,16.6,33,2023-06-28,Summer,Wednesday,115,163.69,3.2
P008,Sports,702.57,648.75,25.4,55,2025-10-29,Fall,Wednesday,220,1250.21,4.4
P045,Electronics,1554.14,1732.47,18.7,52,2023-03-06,Spring,Monday,266,150.1,4.7
P025,Clothing,978.91,948.9,0.9,47,2025-05-26,Spring,Monday,112,18.05,4.4
P030,Clothing,1378.4,1305.73,7.8,55,2025-01-27,Winter,Monday,217,2322.51,3.4
P028,Clothing,285.77,266.43,9.0,67,2024-03-18,Spring,Monday,176,62.46,4.0
P049,Sports,261.1,250.75,4.7,66,2023-01-16,Winter,Monday,77,715.54,4.0
P032,Beauty,204.25,174.42,15.8,80,2025-08-07,Summer,Thursday,88,1097.66,2.3
P039,Clothing,1096.22,1150.86,3.4,53,2024-01-03,Winter,Wednesday,297,344.02,3.8
P036,Clothing,966.5,969.96,11.1,56,2025-06-06,Summer,Friday,154,775.11,3.7
P040,Clothing,1169.16,1100.77,20.1,60,2023-06-25,Summer,Sunday,359,1096.78,3.7
P041,Sports,955.8,1050.03,14.0,47,2023-10-09,Fall,Monday,59,139.8,3.3
P033,Beauty,511.51,499.87,16.0,57,2023-04-30,Spring,Sunday,162,655.45,4.6
P001,Beauty,774.07,850.15,8.0,51,2023-04-19,Spring,Wednesday,402,936.13,3.7
P018,Home,1489.22,1432.67,1.7,37,2024-02-28,Winter,Wednesday,29,213.21,4.1
P023,Home,401.64,414.03,21.5,58,2024-12-17,Winter,Tuesday,345,334.53,4.1
P022,Home,791.25,655.19,6.4,39,2025-07-15,Summer,Tuesday,160,691.17,4.2
P046,Home,1899.38,1926.45,5.0,7,2025-11-10,Fall,Monday,151,218.74,4.7
P003,Beauty,276.58,282.64,1.5,75,2023-04-08,Spring,Saturday,275,148.58,3.7
P002,Beauty,436.47,448.61,7.8,59,2023-04-17,Spring,Monday,390,1840.34,2.9
P022,Home,1429.23,1419.87,8.5,22,2025-09-19,Fall,Friday,300,245.84,3.3
P017,Clothing,120.69,113.27,2.1,65,2024-08-05,Summer,Monday,40,1.01,4.5
P005,Electronics,1423.08,1386.42,4.1,43,2024-12-31,Winter,Tuesday,158,402.51,2.1
P003,Beauty,149.23,166.36,12.3,85,2025-07-26,Summer,Saturday,205,1548.67,4.4
P024,Electronics,907.28,902.18,5.8,38,2024-09-06,Fall,Friday,107,40.18,5.0
P020,Home,1375.83,1390.2,13.1,31,2023-11-21,Fall,Tuesday,161,240.28,4.1
P017,Electronics,2919.06,2919.83,7.5,21,2025-10-28,Fall,Tuesday,95,781.4,2.8
P042,Electronics,1044.27,1044.12,2.4,57,2024-07-14,Summer,Sunday,78,1125.16,3.9
P016,Sports,1316.4,1292.03,6.4,37,2024-11-10,Fall,Sunday,493,289.0,3.3
P003,Clothing,1159.83,1081.1,23.4,64,2025-03-09,Spring,Sunday,129,923.31,3.6
P029,Electronics,2922.6,2966.37,2.1,15,2024-11-18,Fall,Monday,240,145.35,4.0
P021,Beauty,623.92,704.29,12.1,56,2025-01-07,Winter,Tuesday,32,204.24,3.7
P017,Home,450.09,455.72,3.6,61,2023-12-23,Winter,Saturday,147,115.98,3.7
P011,Beauty,799.98,759.15,8.0,45,2023-02-07,Winter,Tuesday,124,92.54,3.1
P045,Electronics,2535.13,2269.12,8.7,28,2024-08-16,Summer,Friday,111,425.47,4.6
P039,Electronics,200.26,193.28,14.4,65,2023-05-10,Spring,Wednesday,164,39.17,4.5
P009,Home,330.74,370.77,4.0,57,2023-05-01,Spring,Monday,456,1669.6,3.3
P001,Beauty,650.6,673.08,4.2,46,2025-08-07,Summer,Thursday,396,197.96,3.6
P027,Electronics,2977.34,2898.18,5.3,29,2024-06-15,Summer,Saturday,111,27.7,3.8
P042,Clothing,398.78,336.24,14.7,65,2023-06-19,Summer,Monday,437,575.01,3.8
P040,Electronics,384.34,416.16,3.6,70,2023-08-26,Summer,Saturday,300,2014.4,3.3
P024,Sports,575.95,594.1,5.0,60,2025-05-09,Spring,Friday,371,1296.88,3.4
P013,Home,743.31,740.57,7.2,52,2024-08-24,Summer,Saturday,143,971.87,3.0
P026,Sports,1643.46,1598.27,7.1,47,2023-06-25,Summer,Sunday,194,792.14,4.8
P004,Home,1901.29,1935.48,21.5,27,2025-09-19,Fall,Friday,446,765.76,3.4
P012,Clothing,1070.72,1066.61,8.1,68,2024-01-28,Winter,Sunday,221,54.67,5.0
P028,Clothing,919.28,854.41,4.7,46,2025-07-29,Summer,Tuesday,124,11.49,2.3
P038,Electronics,1398.8,1284.14,0.9,37,2024-07-15,Summer,Monday,477,467.91,3.1
P038,Clothing,861.56,852.2,1.9,46,2024-11-18,Fall,Monday,375,569.81,3.7
P025,Beauty,315.68,288.08,8.0,65,2024-06-08,Summer,Saturday,223,10.79,2.7
P026,Electronics,2916.43,2676.76,5.6,19,2025-10-18,Fall,Saturday,94,2321.15,2.6
P012,Clothing,1416.11,1357.65,6.9,61,2025-01-13,Winter,Monday,88,977.2,4.6
P047,Clothing,444.78,448.83,2.8,56,2024-05-10,Spring,Friday,433,499.37,3.7
P049,Electronics,1062.8,1097.59,9.8,55,2025-06-26,Summer,Thursday,443,378.3,4.1
P005,Home,1988.23,2234.3,11.5,40,2024-03-31,Spring,Sunday,280,949.44,3.2
P043,Sports,533.66,537.01,8.6,57,2024-04-01,Spring,Monday,407,99.84,4.1
P050,Electronics,2141.8,2398.53,0.8,24,2023-03-23,Spring,Thursday,374,794.54,2.5
P005,Beauty,421.9,402.24,4.4,71,2023-01-27,Winter,Friday,466,1010.23,5.0
P023,Sports,1216.98,1177.61,15.6,40,2025-11-22,Fall,Saturday,33,37.76,5.0
P043,Beauty,349.7,348.18,5.7,68,2023-12-15,Winter,Friday,103,199.4,3.8
P038,Electronics,807.69,822.26,1.9,46,2025-11-23,Fall,Sunday,211,907.85,3.5
P045,Home,697.86,625.78,5.9,59,2023-12-09,Winter,Saturday,385,310.12,3.7
P015,Beauty,566.74,544.69,3.3,57,2024-09-21,Fall,Saturday,261,531.36,4.2
P036,Electronics,405.15,407.22,11.0,42,2023-05-04,Spring,Thursday,204,54.85,3.5
P044,Sports,1003.49,943.79,1.6,37,2025-11-08,Fall,Saturday,169,489.33,3.9
P045,Beauty,770.14,889.31,3.4,43,2024-03-15,Spring,Friday,24,362.24,3.7
P041,Beauty,304.35,298.03,7.0,72,2025-12-10,Winter,Wednesday,20,301.5,3.9
P004,Electronics,463.43,500.81,9.0,55,2023-08-14,Summer,Monday,449,405.59,4.0
P020,Home,1025.69,1073.7,3.5,36,2023-01-25,Winter,Wednesday,387,444.89,2.6
P010,Home,876.95,889.56,15.0,48,2025-12-01,Winter,Monday,153,257.39,4.5
P047,Electronics,2547.34,2321.27,5.8,26,2023-11-20,Fall,Monday,56,348.37,4.6
P010,Home,624.69,671.1,1.8,48,2024-10-27,Fall,Sunday,354,22.5,2.8
P001,Home,1786.79,1898.76,10.0,33,2023-12-03,Winter,Sunday,359,198.71,4.6
P048,Sports,146.45,144.86,3.3,65,2025-08-13,Summer,Wednesday,120,746.54,4.9
P039,Electronics,345.38,327.1,4.2,63,2025-07-13,Summer,Sunday,414,38.98,3.2
P031,Clothing,896.72,891.23,12.0,61,2023-01-02,Winter,Monday,122,14.57,5.0
P044,Home,1345.15,1504.47,6.0,42,2023-06-03,Summer,Saturday,7,401.22,3.4
P039,Home,787.46,694.1,3.5,42,2023-11-11,Fall,Saturday,116,731.95,4.8
P022,Clothing,861.1,890.95,3.7,46,2025-06-04,Summer,Wednesday,37,753.54,3.2
P046,Beauty,162.23,151.53,9.5,73,2023-02-28,Winter,Tuesday,181,135.22,3.7
P040,Sports,287.2,283.53,5.3,65,2023-01-06,Winter,Friday,297,304.67,4.5
P005,Home,964.2,954.56,6.9,38,2023-09-23,Fall,Saturday,87,406.69,3.9
P022,Clothing,227.36,209.33,5.2,69,2023-08-07,Summer,Monday,433,98.01,5.0
P005,Beauty,137.05,145.01,6.5,67,2023-05-02,Spring,Tuesday,368,304.74,3.2
P037,Clothing,534.0,568.51,15.9,62,2024-10-24,Fall,Thursday,380,552.68,4.3
P019,Electronics,2033.72,2022.71,14.8,50,2024-02-11,Winter,Sunday,336,224.68,3.8
P039,Home,1096.82,1095.22,10.2,42,2024-04-06,Spring,Saturday,220,1987.19,3.5
P026,Electronics,2073.6,2113.24,5.7,37,2024-10-19,Fall,Saturday,150,125.58,4.2
P019,Sports,1135.34,1137.17,2.7,49,2025-02-23,Winter,Sunday,245,167.74,3.7
P027,Electronics,625.08,580.9,8.7,63,2025-02-17,Winter,Monday,364,319.17,5.0
P019,Beauty,422.52,469.45,4.1,63,2025-09-21,Fall,Sunday,300,840.49,2.9
P032,Clothing,968.43,1039.18,13.6,64,2024-06-18,Summer,Tuesday,23,845.17,4.3
P028,Clothing,1075.09,976.05,10.9,47,2025-10-03,Fall,Friday,380,633.57,3.7
P028,Home,1249.79,1170.6,13.6,27,2023-03-29,Spring,Wednesday,172,61.49,3.2
P029,Beauty,180.87,185.46,2.8,67,2023-07-13,Summer,Thursday,199,411.52,3.6
P035,Home,458.83,442.05,6.7,34,2023-11-18,Fall,Saturday,425,142.63,4.5
P042,Electronics,2544.42,2142.03,7.5,33,2025-02-04,Winter,Tuesday,278,881.3,3.7
P010,Electronics,1236.79,1306.97,14.7,39,2023-11-27,Fall,Monday,148,308.71,3.6
P006,Sports,675.32,674.36,12.2,44,2025-11-14,Fall,Friday,208,305.0,3.3
P041,Electronics,2250.29,2319.72,4.8,31,2023-06-26,Summer,Monday,148,829.42,2.7
P049,Sports,1260.0,1217.62,19.4,39,2024-03-12,Spring,Tuesday,321,144.55,3.2
P019,Home,797.93,680.84,16.3,50,2024-01-31,Winter,Wednesday,378,98.27,4.6
P038,Sports,662.01,746.11,11.2,58,2024-04-17,Spring,Wednesday,403,748.43,4.2
P044,Sports,856.99,863.77,0.8,68,2025-12-27,Winter,Saturday,111,1152.81,4.3
P021,Electronics,1269.22,1163.82,8.3,34,2025-04-08,Spring,Tuesday,71,363.7,3.3
P049,Home,1980.64,2115.42,1.7,22,2025-02-14,Winter,Friday,167,627.2,2.8
P017,Electronics,2581.47,2686.76,3.2,31,2023-09-25,Fall,Monday,346,418.15,4.0
P043,Electronics,1667.6,1700.09,12.6,44,2024-01-11,Winter,Thursday,387,40.79,5.0
P047,Sports,1249.5,1270.82,4.7,29,2025-10-10,Fall,Friday,172,326.57,3.0
P016,Beauty,591.95,523.99,2.5,55,2025-03-15,Spring,Saturday,210,574.44,4.7
P044,Clothing,726.1,766.14,10.4,52,2024-10-14,Fall,Monday,119,47.5,4.5
P045,Sports,1090.62,1185.52,11.7,54,2024-01-23,Winter,Tuesday,89,633.73,4.9
P017,Clothing,1350.07,1380.41,2.3,51,2024-02-10,Winter,Saturday,417,41.72,4.8
P007,Sports,722.21,610.24,4.6,63,2025-12-27,Winter,Saturday,286,874.75,3.0
P028,Beauty,143.0,131.03,5.7,67,2023-02-10,Winter,Friday,157,390.28,2.6
P010,Electronics,1292.58,1194.3,7.9,54,2024-01-29,Winter,Monday,31,1725.51,4.7
P012,Electronics,530.3,527.49,14.1,59,2023-03-19,Spring,Sunday,336,684.09,2.2
P003,Electronics,2867.93,3034.1,6.0,18,2024-09-24,Fall,Tuesday,395,607.41,4.0
P025,Sports,920.76,876.26,3.7,37,2024-05-30,Spring,Thursday,485,1314.77,2.9
P022,Clothing,941.89,810.58,18.1,60,2024-08-23,Summer,Friday,24,552.42,4.7
P027,Sports,1275.85,1263.74,8.1,32,2025-09-12,Fall,Friday,242,386.7,4.1
P039,Electronics,1721.71,1854.62,3.4,28,2024-10-08,Fall,Tuesday,464,145.64,2.9
P011,Beauty,141.42,162.35,10.1,79,2023-09-21,Fall,Thursday,280,2629.96,5.0
P019,Beauty,517.24,434.45,7.3,48,2025-02-12,Winter,Wednesday,428,87.53,3.8
P039,Sports,491.53,442.07,2.7,61,2025-02-05,Winter,Wednesday,19,60.01,3.6
P007,Beauty,105.28,106.45,6.1,65,2024-11-07,Fall,Thursday,216,1146.03,3.7
P013,Home,1245.22,1173.2,14.1,39,2025-06-06,Summer,Friday,440,1055.44,2.5
P028,Clothing,1329.77,1284.04,4.7,37,2025-09-15,Fall,Monday,373,458.59,3.2
P032,Home,860.37,826.59,4.5,32,2023-09-15,Fall,Friday,185,151.96,3.8
P010,Electronics,1330.97,1300.31,7.2,36,2023-06-08,Summer,Thursday,173,129.51,3.9
P034,Beauty,369.5,387.23,3.3,66,2025-01-31,Winter,Friday,257,35.87,4.0
P036,Beauty,227.42,239.93,6.4,71,2024-11-10,Fall,Sunday,408,83.08,3.3
P011,Beauty,746.62,784.27,3.6,60,2024-02-26,Winter,Monday,451,277.33,5.0
P024,Beauty,190.25,194.34,4.1,77,2025-09-21,Fall,Sunday,350,762.37,4.5
P006,Beauty,425.2,436.93,15.8,64,2024-06-04,Summer,Tuesday,136,362.09,2.8
P027,Electronics,823.08,779.97,3.8,43,2024-06-27,Summer,Thursday,262,55.4,4.2
P018,Beauty,504.2,550.41,4.9,58,2025-03-14,Spring,Friday,26,327.86,3.8
P005,Beauty,665.65,735.07,6.8,59,2023-05-27,Spring,Saturday,285,10.1,3.3
P021,Home,1510.82,1477.54,9.6,26,2023-02-13,Winter,Monday,157,190.36,3.8
P012,Sports,334.48,335.68,6.7,51,2024-09-25,Fall,Wednesday,258,135.43,4.5
P015,Clothing,761.13,812.95,11.8,51,2024-06-14,Summer,Friday,67,15.49,2.4
P045,Beauty,504.66,529.06,3.7,68,2024-01-20,Winter,Saturday,18,1787.06,3.1
P016,Home,1333.78,1150.9,15.0,46,2023-02-23,Winter,Thursday,97,520.7,4.5
P004,Home,1733.95,1760.02,4.4,30,2023-03-11,Spring,Saturday,241,964.25,3.8
P047,Electronics,1442.97,1218.66,14.8,46,2023-08-11,Summer,Friday,250,68.82,4.1
P015,Home,262.71,250.81,14.9,49,2023-12-01,Winter,Friday,151,488.86,3.9
P008,Beauty,467.81,499.7,2.4,59,2024-07-12,Summer,Friday,203,142.49,3.6
P028,Home,1267.75,1185.76,9.1,36,2025-01-18,Winter,Saturday,240,777.35,3.6
P016,Electronics,862.25,801.19,11.9,46,2025-08-26,Summer,Tuesday,131,173.55,3.7
P038,Sports,1581.79,1673.52,4.3,25,2024-10-30,Fall,Wednesday,419,164.74,3.7
P016,Sports,314.72,262.71,8.0,61,2024-01-11,Winter,Thursday,454,54.36,3.7
P038,Sports,324.25,336.5,7.8,44,2025-10-13,Fall,Monday,366,370.86,2.8
P010,Clothing,537.4,575.65,5.1,58,2025-02-10,Winter,Monday,244,114.74,3.5
P003,Sports,708.71,768.9,10.0,36,2025-11-14,Fall,Friday,303,70.55,3.0
P036,Sports,719.96,672.13,9.0,44,2024-09-03,Fall,Tuesday,336,523.52,4.3
P013,Clothing,415.8,419.68,14.3,52,2025-09-16,Fall,Tuesday,114,176.43,3.5
P012,Sports,983.58,1141.43,2.4,47,2025-01-08,Winter,Wednesday,460,87.88,3.0
P042,Clothing,544.92,564.59,1.0,61,2025-06-10,Summer,Tuesday,186,401.39,3.1
P047,Sports,209.91,232.96,6.8,70,2024-05-10,Spring,Friday,445,1158.66,4.0
